trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-119.80285221190977,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9980019986673331}",20,0,-96.41032193430671,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.9960079893439915}",25,0,-117.42951087252204,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.9940179640539353}",30,0,-285.53354436907705,"{0: 13, 1: 4, 2: 6, 3: 3, 4: 4}",0
5,False,"{'a': 0.5, 'e': 0.9920319148370607}",20,0,-41.52027430536023,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.9900498337491681}",30,18,-100.66806846397184,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 2}",1
7,False,"{'a': 0.5, 'e': 0.9880717128619305}",20,0,-130.55159257520134,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.9860975442628619}",20,0,-145.3352858575361,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9841273200552851}",20,0,-111.7581136942305,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.9821610323583008}",20,0,-47.40601623953012,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.9801986733067553}",25,0,-90.3487756387591,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.97824023505121}",20,0,-38.79476509058705,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9762857097579093}",20,0,-141.1323342608144,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.9743350896087494}",25,0,-70.72444580027738,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9723883668012469}",20,0,-112.41440405344763,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9704455335485082}",35,0,-162.05492318861883,"{0: 22, 1: 4, 2: 5, 3: 2, 4: 2}",0
17,False,"{'a': 0.5, 'e': 0.9685065820791976}",30,0,-191.68666455896766,"{0: 16, 1: 2, 2: 8, 3: 2, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.9665715046375066}",25,5,-37.12457380740035,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.9646402934831231}",20,0,-82.37631710330216,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9627129408911995}",25,18,-31.909676560934866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
21,False,"{'a': 0.5, 'e': 0.9607894391523232}",20,11,-29.29433465139218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
22,False,"{'a': 0.5, 'e': 0.9588697805724845}",20,10,-32.256956458689366,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.9569539574730467}",20,0,-148.36963370503807,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.9550419621907147}",30,0,-72.4570719917323,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.9531337870775047}",20,0,-112.29796819726691,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.951229424500714}",20,0,-208.56180035902472,"{0: 8, 1: 1, 2: 7, 3: 1, 4: 3}",0
27,False,"{'a': 0.5, 'e': 0.9493288668428895}",35,0,-127.07959808738471,"{0: 23, 1: 1, 2: 9, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.9474321065017983}",20,0,-45.84842618554542,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.9455391358903963}",30,0,-172.77118061536135,"{0: 14, 1: 8, 2: 5, 3: 1, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.9436499474367985}",25,0,-124.7053317477491,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
31,False,"{'a': 0.5, 'e': 0.9417645335842487}",25,0,-97.41679493807418,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.9398828867910889}",25,0,-135.0057675195624,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.9380049995307295}",20,0,-180.95636373262627,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
34,False,"{'a': 0.5, 'e': 0.9361308642916188}",20,0,-97.98175725400013,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.9342604735772135}",25,0,-93.0195447139556,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.9323938199059483}",35,0,-134.06072019055773,"{0: 24, 1: 2, 2: 5, 3: 3, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.9305308958112057}",25,0,-122.61988135041678,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.9286716938412872}",20,0,-83.34245155091686,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.9268162065593822}",25,0,-77.22975439795805,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.9249644265435393}",20,0,-90.52434751893286,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.9231163463866358}",35,19,-65.3930523632903,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.9212719586963487}",20,0,-56.90752369330194,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.9194312560951247}",20,0,-114.76914477028994,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.9175942312201509}",25,0,-52.01770481645085,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
45,False,"{'a': 0.5, 'e': 0.9157608767233256}",25,6,-146.4875319227797,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 2}",1
46,False,"{'a': 0.5, 'e': 0.9139311852712282}",25,0,-169.61216554983088,"{0: 12, 1: 2, 2: 6, 3: 4, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.9121051495450904}",25,0,-261.8345525570882,"{0: 10, 1: 4, 2: 5, 3: 2, 4: 4}",0
48,False,"{'a': 0.5, 'e': 0.910282762240767}",20,0,-188.73175631988641,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 3}",0
49,False,"{'a': 0.5, 'e': 0.9084640160687062}",35,3,-71.35376405406853,"{0: 24, 1: 2, 2: 4, 3: 1, 4: 1}",1
50,False,"{'a': 0.5, 'e': 0.9066489037539209}",30,0,-144.2573300603873,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
51,False,"{'a': 0.5, 'e': 0.9048374180359595}",20,0,-153.30195425917069,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.9030295516688768}",20,4,-18.248598341251718,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.9012252974212047}",25,0,-98.30404959882458,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.899424648075924}",20,0,-173.09979955804116,"{0: 11, 1: 3, 2: 1, 3: 2, 4: 3}",0
55,False,"{'a': 0.5, 'e': 0.8976275964304349}",30,18,2.910198722258826,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.8958341352965282}",20,1,-69.6553725999872,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
57,False,"{'a': 0.5, 'e': 0.8940442575003572}",20,0,-70.55752099177664,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.8922579558824083}",30,0,-205.95964055922656,"{0: 17, 1: 0, 2: 9, 3: 1, 4: 3}",0
59,False,"{'a': 0.5, 'e': 0.8904752232974726}",35,0,-214.80827153483483,"{0: 21, 1: 1, 2: 9, 3: 1, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.8886960526146174}",20,0,-26.673159118651437,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.8869204367171575}",25,0,-67.17775508078927,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.8851483685026271}",30,0,-207.60914333501128,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
63,False,"{'a': 0.5, 'e': 0.8833798408827509}",20,0,-36.20746436307661,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.8816148467834161}",25,0,-97.2664888303137,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
65,False,"{'a': 0.5, 'e': 0.8798533791446438}",25,6,-61.89422375817837,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.8780954309205613}",30,0,-96.90569566592585,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.8763409950793732}",30,0,-83.17623992509648,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.874590064603334}",25,0,-122.50572879328321,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.8728426324887193}",20,14,-10.909509076320592,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.8710986917457983}",25,0,-45.41079166391297,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.8693582353988059}",30,0,-43.00964370851846,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.867621256485914}",25,0,-28.602062209882156,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.865887748059205}",20,0,-49.064003803130966,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.8641577031846428}",20,0,-102.97157804954212,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.8624311149420455}",20,0,-61.1007023251147,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.8607079764250578}",20,1,-47.3262519558541,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.5, 'e': 0.8589882807411234}",20,0,-102.43970356791047,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.8572720210114575}",20,14,1.4804021760867392,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.8555591903710185}",20,0,-191.4790582707453,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
80,False,"{'a': 0.5, 'e': 0.8538497819684817}",25,0,-129.64976283102789,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.8521437889662113}",25,0,-55.81715114776674,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.850441204540233}",20,0,-65.86397855784185,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.8487420218802068}",25,0,-152.2440351800575,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.8470462341893996}",25,4,-28.000757227358907,"{0: 15, 1: 4, 2: 1, 3: 1, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.8453538346846587}",30,0,-165.35681225081845,"{0: 20, 1: 1, 2: 4, 3: 3, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.8436648165963837}",20,0,-102.13556088912289,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.8419791731684999}",20,3,-107.27086806031572,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
88,False,"{'a': 0.5, 'e': 0.8402968976584314}",30,0,-172.54148915608056,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
89,False,"{'a': 0.5, 'e': 0.838617983337074}",20,0,-18.789796640588953,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.8369424234887681}",25,0,-60.67230845719369,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.835270211411272}",30,0,-108.22330351463319,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
92,False,"{'a': 0.5, 'e': 0.8336013404157353}",30,15,1.5729005204190494,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.8319358038266718}",25,0,-50.71107576539474,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
94,False,"{'a': 0.5, 'e': 0.8302735949819326}",20,0,-32.08213150686877,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.8286147072326806}",30,17,-82.3866059923625,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.8269591339433623}",30,0,-157.79759209265427,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
97,False,"{'a': 0.5, 'e': 0.8253068684916823}",20,0,-133.7976517405525,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
98,False,"{'a': 0.5, 'e': 0.8236579042685769}",20,0,-80.72078294440303,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
99,False,"{'a': 0.5, 'e': 0.8220122346781865}",30,1,-108.36250171516853,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.8203698531378311}",25,0,-70.63748426620546,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.8187307530779818}",20,0,-104.70922131536508,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.8170949279422366}",20,0,-51.049464443674005,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.8154623711872927}",35,10,-91.12785075280291,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",1
104,False,"{'a': 0.5, 'e': 0.8138330762829207}",25,0,-26.722913157352373,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.812207036711939}",20,0,-61.83160680174399,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.8105842459701871}",25,0,-177.54938472321487,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
107,False,"{'a': 0.5, 'e': 0.8089646975664998}",20,0,-134.41168777892565,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
108,False,"{'a': 0.5, 'e': 0.8073483850226815}",20,0,-121.34837851575678,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
109,False,"{'a': 0.5, 'e': 0.8057353018734796}",20,6,-115.2514997600645,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
110,False,"{'a': 0.5, 'e': 0.8041254416665596}",25,9,-0.04946327877770962,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.8025187979624785}",20,0,-70.29168780522002,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.8009153643346592}",20,0,-72.03146858622705,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
113,False,"{'a': 0.5, 'e': 0.7993151343693651}",30,0,-65.59761366601704,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.7977181016656743}",20,0,-22.30128061207405,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.7961242598354538}",25,0,-39.733787983411084,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.794533602503334}",20,0,-105.62133894067273,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.7929461233066837}",30,16,-21.521255473293202,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.7913618158955839}",20,0,-134.28751564210063,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
119,False,"{'a': 0.5, 'e': 0.7897806739328027}",30,0,-48.43861316418097,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.7882026910937704}",20,0,-76.51061252022882,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.7866278610665535}",20,0,-106.32847830967381,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.7850561775518295}",20,14,-3.631327794080917,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.7834876342628625}",20,0,-111.23509986855063,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.7819222249254772}",25,17,14.293155621898336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.7803599432780343}",30,0,-164.5077372109542,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
126,False,"{'a': 0.5, 'e': 0.7788007830714049}",30,0,-64.32367805984389,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.7772447380689461}",20,0,-152.44818019136093,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",1
128,False,"{'a': 0.5, 'e': 0.775691802046476}",20,0,-48.23211620164813,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.7741419687922484}",30,0,-129.18192342510164,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.772595232106928}",20,0,-70.24016076887442,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.7710515858035663}",30,0,-61.492798540412466,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.7695110237075758}",20,0,-37.41054743639212,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.7679735396567061}",20,0,-107.766291900559,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
134,False,"{'a': 0.5, 'e': 0.7664391275010192}",25,0,-98.19587546207067,"{0: 18, 1: 2, 2: 1, 3: 3, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.764907781102864}",25,2,-67.44931632818391,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.7633794943368531}",30,0,-262.617760950079,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
137,False,"{'a': 0.5, 'e': 0.7618542610898376}",25,0,-61.5252016105223,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.7603320752608821}",30,0,-74.18312773187704,"{0: 23, 1: 3, 2: 1, 3: 2, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.7588129307612413}",20,0,-6.86651980693405,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.7572968215143355}",20,0,-51.43483495737118,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
141,False,"{'a': 0.5, 'e': 0.7557837414557255}",20,0,-43.0294851913698,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.754273684533089}",20,0,-131.4331858929607,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
143,False,"{'a': 0.5, 'e': 0.7527666447061963}",20,0,-110.64076270286128,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
144,False,"{'a': 0.5, 'e': 0.751262615946886}",20,0,-187.44257865637772,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 4}",0
145,False,"{'a': 0.5, 'e': 0.7497615922390413}",25,0,-180.2914540065786,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
146,False,"{'a': 0.5, 'e': 0.7482635675785653}",25,0,-37.446720942828335,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.7467685359733571}",20,0,-75.18403987804577,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.7452764914432887}",20,2,15.229633611106603,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.7437874280201796}",25,12,-18.348387986666403,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.7423013397477743}",25,0,-232.6351715522128,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 5}",0
151,False,"{'a': 0.5, 'e': 0.7408182206817179}",20,15,3.052757422458856,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.7393380648895319}",20,0,-153.77602997827415,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
153,False,"{'a': 0.5, 'e': 0.7378608664505911}",25,0,-75.54781801561032,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
154,False,"{'a': 0.5, 'e': 0.7363866194561001}",25,0,-67.95434410855555,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.7349153180090687}",25,0,-96.1759618046628,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.7334469562242892}",20,10,-6.534383735781624,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.7319815282283126}",25,9,-41.525613818302475,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
158,False,"{'a': 0.5, 'e': 0.7305190281594249}",35,16,-10.011572899860083,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.7290594501676237}",20,0,-129.60214140353105,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
160,False,"{'a': 0.5, 'e': 0.7276027884145955}",25,0,-18.089239500319607,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.7261490370736909}",20,0,-31.56344611976271,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.7246981903299029}",25,0,-118.5270663629909,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
163,False,"{'a': 0.5, 'e': 0.7232502423798424}",20,4,-9.086732803065832,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.7218051874317158}",20,0,-130.81384595223574,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
165,False,"{'a': 0.5, 'e': 0.7203630197053014}",25,4,-75.03804149049114,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.7189237334319262}",25,9,-31.17743323081268,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.7174873228544433}",20,0,-11.66718416171653,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.7160537822272085}",25,9,-110.81104285064093,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 2}",1
169,False,"{'a': 0.5, 'e': 0.7146231058160573}",20,0,-103.21584390215976,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.7131952878982822}",20,0,-5.275913841452219,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.7117703227626097}",25,0,-57.75428815283264,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.7103482047091773}",20,0,-58.763409261693226,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.7089289280495107}",25,0,-52.609258434487124,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.7075124871065017}",20,0,-40.61371151571283,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.7060988762143844}",20,0,-86.89027871786736,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.7046880897187134}",20,0,-59.484861976463804,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.7032801219763409}",20,0,-31.97222843947199,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.701874967355394}",20,0,-79.23028023096188,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
179,False,"{'a': 0.5, 'e': 0.7004726202352524}",25,0,-109.34515490394062,"{0: 19, 1: 2, 2: 0, 3: 2, 4: 2}",0
180,False,"{'a': 0.5, 'e': 0.6990730750065257}",30,15,-77.95943416954245,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.697676326071031}",25,0,-64.52644651670305,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.696282367841771}",20,0,-132.97175358715845,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.6948911947429106}",20,0,-89.57101236283359,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.6935028012097558}",25,7,-53.79069657404925,"{0: 11, 1: 4, 2: 1, 3: 2, 4: 0}",1
